ID,NOM,PAYS,REGION,APPELLATION,PRODUCTEUR,ANNEE
1764,Château Figeac,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Figeac,1995
1765,Château La Conseillante,France,Bordeaux Right Bank,Pomerol,Château La Conseillante,2009
1766,Clos Apalta,Chile,Chilean,Clos Apalta,Clos Apalta,2018
1767,Château La Conseillante,France,Bordeaux Right Bank,Pomerol,Château La Conseillante,2005
1768,Château Figeac,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Figeac,2015
1769,Pine Ridge,United States,Napa Valley,Napa Valley Cabernet Sauvignon,Pine Ridge,2019
1770,Montevertine,Italy,Tuscan,Le Pergole Torte,Montevertine,2016
1771,Château Canon,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Canon,2010
1772,Château Lafite Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Lafite Rothschild,1970
1773,Tenuta San Guido,Italy,Italian,Sassicaia,Tenuta San Guido,1990
1774,Château Lafite Rothschild,France,Bordeaux Left Bank,Carruades de Lafite Pauillac,Château Lafite Rothschild,2003
1775,Domaine Jean-Louis Chave,France,Northern Rhône,L'Hermitage,Domaine Jean-Louis Chave,2008
1776,Vieux Château Certan,France,Bordeaux Right Bank,Pomerol,Vieux Château Certan,2006
1777,Nino Negri,Italy,Italian,5 Stelle Sfursat,Nino Negri,2017
1778,Château La Mission Haut-Brion,France,Bordeaux Left Bank,Pessac-Léognan (Grand Cru Classé de Graves),Château La Mission Haut-Brion,2003
1779,La Grange des Pères,France,Languedoc-Roussillon,Vin de Pays de l'Hérault,La Grange des Pères,2009
1780,Château Léoville Poyferré,France,Bordeaux Left Bank,Saint-Julien (Grand Cru Classé),Château Léoville Poyferré,1990
1781,Shafer,United States,Napa Valley,One Point Five Cabernet Sauvignon,Shafer,2019
1782,La Grange des Pères,France,Languedoc-Roussillon,Vin de Pays de l'Hérault,La Grange des Pères,2007
1783,Château Martet,France,Bordeaux,Réserve de Famille,Château Martet,2018
1784,Vieux Château Certan,France,Bordeaux Right Bank,Pomerol,Vieux Château Certan,2005
1785,La Grange des Pères,France,Languedoc-Roussillon,Vin de Pays de l'Hérault,La Grange des Pères,2016
1786,Château Haut-Brion,France,Bordeaux Left Bank,Pessac-Léognan (Premier Grand Cru Classé),Château Haut-Brion,2013
1787,Château Pavie,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Pavie,2012
1788,Château Margaux,France,Bordeaux Left Bank,Château Margaux (Premier Grand Cru Classé),Château Margaux,2013
1789,Château La Fleur-Pétrus,France,Bordeaux Right Bank,Pomerol,Château La Fleur-Pétrus,2012
1790,Château Ducru-Beaucaillou,France,Bordeaux Left Bank,Saint-Julien (Grand Cru Classé),Château Ducru-Beaucaillou,2014
1791,Cà dei Frati,Italy,Italian,Pietro Dal Cero Amarone della Valpolicella,Cà dei Frati,2012
1792,Château La Mission Haut-Brion,France,Bordeaux Left Bank,Pessac-Léognan (Grand Cru Classé de Graves),Château La Mission Haut-Brion,2011
1793,Siro Pacenti,Italy,Italian,Vecchie Vigne Brunello di Montalcino,Siro Pacenti,2015
1794,Château Margaux,France,Bordeaux Left Bank,Pavillon Rouge du Château Margaux,Château Margaux,1995
1795,Dal Forno Romano,Italy,Italian,Valpolicella Superiore Monte Lodoletta,Dal Forno Romano,2014
1796,Cheval des Andes,Argentina,Argentinian,Mendoza,Cheval des Andes,2018
1797,Inglenook,United States,Napa Valley,Rubicon,Inglenook,2011
1798,Clos Rougeard,France,Middle Loire,Saumur Champigny,Clos Rougeard,2012
1799,Château Lafite Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Lafite Rothschild,1992
1800,Salvioni,Italy,Italian,Brunello di Montalcino,Salvioni,2012
1801,Château Calon-Ségur,France,Bordeaux Left Bank,Saint-Estèphe (Grand Cru Classé),Château Calon-Ségur,1990
1802,Clos Mogador,Spain,Spanish,Priorat,Clos Mogador,2018
1803,Château Pape Clément,France,Bordeaux Left Bank,Pessac-Léognan (Grand Cru Classé de Graves),Château Pape Clément,1990
1804,Château Latour,France,Bordeaux Left Bank,Les Forts de Latour Pauillac,Château Latour,1996
1805,Château La Fleur-Pétrus,France,Bordeaux Right Bank,Pomerol,Château La Fleur-Pétrus,1998
1806,Château l'Évangile,France,Bordeaux Right Bank,Pomerol,Château l'Évangile,2007
1807,Château de Beaucastel,France,Southern Rhône,Châteauneuf-du-Pape,Château de Beaucastel,2018
1808,Château l'Évangile,France,Bordeaux Right Bank,Pomerol,Château l'Évangile,2012
1809,Prats & Symington (P+S),Portugal,Portuguese,Chryseia Douro,Prats & Symington (P+S),2019
1810,Château Latour,France,Bordeaux Left Bank,Grand Vin Pauillac (Premier Grand Cru Classé),Château Latour,1976
1811,Duckhorn,United States,Californian,Three Palms Vineyard Merlot,Duckhorn,2017
1812,Château Latour,France,Bordeaux Left Bank,Grand Vin Pauillac (Premier Grand Cru Classé),Château Latour,1987
1813,Château Figeac,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Figeac,1982
1814,Domaine des Lambrays,France,Burgundy,Clos des Lambrays Grand Cru,Domaine des Lambrays,2009
1815,Santa Ema,Chile,Chilean,Catalina,Santa Ema,2017
1816,Tinto Pesquera,Spain,Spanish,Millenium Gran Reserva,Tinto Pesquera,2015
1817,Château Pichon Baron,France,Bordeaux Left Bank,Pauillac (Grand Cru Classé),Château Pichon Baron,1988
1818,Biserno,Italy,Tuscan,Bibbona,Biserno,2015
1819,Château La Fleur-Pétrus,France,Bordeaux Right Bank,Pomerol,Château La Fleur-Pétrus,2007
1820,Aalto,Spain,Spanish,PS (Pagos Seleccionados) Ribera del Duero,Aalto,2020
1821,Château Mouton Rothschild,France,Bordeaux Left Bank,Le Petit Mouton de Mouton Rothschild Pauillac,Château Mouton Rothschild,2014
1822,Château Haut-Brion,France,Bordeaux Left Bank,Pessac-Léognan (Premier Grand Cru Classé),Château Haut-Brion,1970
1823,Nino Negri,Italy,Italian,5 Stelle Sfursat,Nino Negri,2018
1824,San Marzano,Italy,Southern Italy,60 Sessantanni Limited Edition Old Vines Primitivo di Manduria,San Marzano,2017
1825,Cà dei Frati,Italy,Italian,Pietro Dal Cero Amarone della Valpolicella,Cà dei Frati,2013
1826,Chateau Palmer,France,Bordeaux Left Bank,Grand Vin de Château Palmer (Grand Cru Classé),Chateau Palmer,2014
1827,Domaine Jean-Louis Chave,France,Northern Rhône,L'Hermitage,Domaine Jean-Louis Chave,2007
1828,Fontodi,Italy,Tuscan,Flaccianello della Pieve,Fontodi,2018
1829,Château Angelus,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Angelus,2002
1830,Dominus,United States,Napa Valley,Dominus (Christian Moueix),Dominus,1998
1831,Château Lafite Rothschild,France,Bordeaux Left Bank,Carruades de Lafite Pauillac,Château Lafite Rothschild,2012
1832,Château l'Évangile,France,Bordeaux Right Bank,Pomerol,Château l'Évangile,2005
1833,Clos Fourtet,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Clos Fourtet,2009
1834,Château La Fleur-Pétrus,France,Bordeaux Right Bank,Pomerol,Château La Fleur-Pétrus,1995
1835,Tua Rita,Italy,Tuscan,Redigaffi Toscana,Tua Rita,2016
1836,Stag's Leap Wine Cellars,United States,Napa Valley,FAY Cabernet Sauvignon,Stag's Leap Wine Cellars,2018
1837,Le Macchiole,Italy,Tuscan,Paleo Rosso,Le Macchiole,2017
1838,Château Mouton Rothschild,France,Bordeaux Left Bank,Le Petit Mouton de Mouton Rothschild Pauillac,Château Mouton Rothschild,2015
1839,Château Margaux,France,Bordeaux Left Bank,Pavillon Rouge du Château Margaux,Château Margaux,1990
1840,Château Lafite Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Lafite Rothschild,2013
1841,Château La Mission Haut-Brion,France,Bordeaux Left Bank,Pessac-Léognan (Grand Cru Classé de Graves),Château La Mission Haut-Brion,1986
1842,Château Léoville Poyferré,France,Bordeaux Left Bank,Saint-Julien (Grand Cru Classé),Château Léoville Poyferré,1989
1843,Château Pavie,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Pavie,1989
1844,Caymus,United States,Californian,Zinfandel,Caymus,2019
1845,Château La Conseillante,France,Bordeaux Right Bank,Pomerol,Château La Conseillante,1995
1846,Château Lafite Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Lafite Rothschild,1979
1847,Zeni,Italy,Italian,Amarone della Valpolicella Classico Barriques,Zeni,2015
1848,Château Pichon Longueville Comtesse de Lalande,France,Bordeaux Left Bank,Pauillac (Grand Cru Classé),Château Pichon Longueville Comtesse de Lalande,2016
1849,Bodegas Mauro,Spain,Spanish,VS,Bodegas Mauro,2017
1850,Château des Tours,France,Southern Rhône,Vacqueyras,Château des Tours,2012
1851,Château Figeac,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Figeac,1989
1852,Roc de Cambes,France,Bordeaux,Côtes de Bourg,Roc de Cambes,2016
1853,Domaine des Lambrays,France,Burgundy,Clos des Lambrays Grand Cru,Domaine des Lambrays,2014
1854,Peyre Rose,France,Languedoc-Roussillon,Clos Syrah Léone,Peyre Rose,2002
1855,Faust,United States,Napa Valley,The Pact Cabernet Sauvignon,Faust,2018
1856,Matusko,Croatia,Dalmatian Coast,Dingač Reserva Barrique,Matusko,2013
1857,Château Grand-Puy-Lacoste,France,Bordeaux Left Bank,Pauillac (Grand Cru Classé),Château Grand-Puy-Lacoste,1990
1858,Château Canon,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Canon,2015
1859,Poggio di Sotto,Italy,Italian,Brunello di Montalcino,Poggio di Sotto,2015
1860,Tenuta Luce,Italy,Italian,Luce Brunello di Montalcino,Tenuta Luce,2016
1861,Almaviva,Chile,Chilean,Almaviva,Almaviva,2019
1862,La Grange des Pères,France,Languedoc-Roussillon,Vin de Pays de l'Hérault,La Grange des Pères,2008
1863,Château Haut-Brion,France,Bordeaux Left Bank,Pessac-Léognan (Premier Grand Cru Classé),Château Haut-Brion,1975
1864,Château Angelus,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Angelus,2016
1865,Château La Fleur-Pétrus,France,Bordeaux Right Bank,Pomerol,Château La Fleur-Pétrus,2003
1866,Tenuta San Guido,Italy,Italian,Sassicaia,Tenuta San Guido,1992
1867,Rutini,Argentina,Argentinian,Felipe Rutini,Rutini,2012
1868,Château de Gourdon,France,Southern Rhône,Terrasse à l'Ombre Côtes du Rhône,Château de Gourdon,2018
1869,Clos Fourtet,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Clos Fourtet,2003
1870,Zenato,Italy,Italian,Amarone della Valpolicella Classico Riserva (Sergio Zenato),Zenato,2015
1871,Clos Fourtet,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Clos Fourtet,2000
1872,Château l'Évangile,France,Bordeaux Right Bank,Pomerol,Château l'Évangile,2001
1873,Château Figeac,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Figeac,2016
1874,Château Pavie,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Pavie,2011
1875,Château La Fleur-Pétrus,France,Bordeaux Right Bank,Pomerol,Château La Fleur-Pétrus,2015
1876,Quilceda Creek,United States,Washington State,Cabernet Sauvignon,Quilceda Creek,2008
1877,Château Haut-Brion,France,Bordeaux Left Bank,Pessac-Léognan (Premier Grand Cru Classé),Château Haut-Brion,1966
1878,Beeslaar,South Africa,South African,Pinotage,Beeslaar,2018
1879,Jean-Michel Gerin,France,Northern Rhône,Champin le Seigneur Côte-Rôtie,Jean-Michel Gerin,2018
1880,Cos d'Estournel,France,Bordeaux Left Bank,Cos d'Estournel,Cos d'Estournel,2015
1881,Ornellaia,Italy,Italian,Bolgheri Superiore,Ornellaia,1993
1882,Gaja,Italy,Italian,Barbaresco,Gaja,2018
1883,Château La Mission Haut-Brion,France,Bordeaux Left Bank,Pessac-Léognan (Grand Cru Classé de Graves),Château La Mission Haut-Brion,2012
1884,La Grange des Pères,France,Languedoc-Roussillon,Vin de Pays de l'Hérault,La Grange des Pères,2005
1885,Babylonstoren,South Africa,South African,Nebukadnesar,Babylonstoren,2019
1886,Château l'Évangile,France,Bordeaux Right Bank,Pomerol,Château l'Évangile,2000
1887,Cardinale,United States,Napa Valley,Red,Cardinale,2013
1888,Domaine de la Janasse,France,Southern Rhône,Châteauneuf-du-Pape Vieilles Vignes,Domaine de la Janasse,2007
1889,Roagna,Italy,Italian,Pira Barolo,Roagna,2014
1890,Château Cheval Blanc,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Cheval Blanc,1970
1891,Château Angelus,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Angelus,1993
1892,DuMOL,United States,Californian,Wester Reach Pinot Noir,DuMOL,2019
1893,Château Trotanoy,France,Bordeaux Right Bank,Pomerol,Château Trotanoy,1995
1894,Château La Mission Haut-Brion,France,Bordeaux Left Bank,Pessac-Léognan (Grand Cru Classé de Graves),Château La Mission Haut-Brion,1985
1895,Ciacci Piccolomini d'Aragona,Italy,Italian,Brunello di Montalcino Riserva Pianrosso Santa Caterina d'Oro,Ciacci Piccolomini d'Aragona,2010
1896,Quinta Vale D. Maria,Portugal,Portuguese,Vinha da Francisca Douro,Quinta Vale D. Maria,2014
1897,Biserno,Italy,Tuscan,Bibbona,Biserno,2013
1898,Château La Mission Haut-Brion,France,Bordeaux Left Bank,Pessac-Léognan (Grand Cru Classé de Graves),Château La Mission Haut-Brion,2005
1899,E. Guigal,France,Northern Rhône,Côte-Rôtie La Landonne,E. Guigal,2008
1900,Château Belair-Monange,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Belair-Monange,2012
1901,Château Pichon Baron,France,Bordeaux Left Bank,Pauillac (Grand Cru Classé),Château Pichon Baron,1986
1902,Domenico Clerico,Italy,Italian,Barolo Percristina,Domenico Clerico,2006
1903,Quinta do Vesuvio,Portugal,Portuguese,Douro,Quinta do Vesuvio,2018
1904,Domaine Jean-Louis Chave,France,Northern Rhône,L'Hermitage,Domaine Jean-Louis Chave,2013
1905,Casanova di Neri,Italy,Italian,Tenuta Nuova Brunello di Montalcino,Casanova di Neri,2017
1906,Gaja,Italy,Italian,Pieve Santa Restituta Sugarille Brunello di Montalcino,Gaja,2013
1907,Colomé,Argentina,Argentinian,Altura Máxima Malbec,Colomé,2016
1908,Domaine du Clos de Tart,France,Burgundy,Clos de Tart Grand Cru Monopole,Domaine du Clos de Tart,2014
1909,Château Margaux,France,Bordeaux Left Bank,Pavillon Rouge du Château Margaux,Château Margaux,2016
1910,Poggio di Sotto,Italy,Italian,Brunello di Montalcino,Poggio di Sotto,2016
1911,Domaine Jean-Louis Chave,France,Northern Rhône,L'Hermitage,Domaine Jean-Louis Chave,2002
1912,Ridge Vineyards,United States,Californian,Monte Bello,Ridge Vineyards,2000
1913,Clos des Papes (Paul Avril),France,Southern Rhône,Châteauneuf-du-Pape,Clos des Papes (Paul Avril),2019
1914,Duckhorn,United States,Californian,Three Palms Vineyard Merlot,Duckhorn,2018
1915,Poggio Al Tesoro,Italy,Italian,Dedicato a Walter Bolgheri Superiore,Poggio Al Tesoro,2015
1916,Gaja,Italy,Italian,Pieve Santa Restituta Rennina Brunello di Montalcino,Gaja,2013
1917,Domaine des Lambrays,France,Burgundy,Clos des Lambrays Grand Cru,Domaine des Lambrays,2010
1918,Clos Rougeard,France,Middle Loire,Saumur Champigny,Clos Rougeard,2010
1919,Bodegas Roda,Spain,Spanish,Cirsion Rioja,Bodegas Roda,2009
1920,Podere le Ripi,Italy,Italian,Amore e Magia Brunello di Montalcino,Podere le Ripi,2016
1921,Gaja,Italy,Italian,Sperss Barolo,Gaja,1993
1922,Château Haut-Brion,France,Bordeaux Left Bank,Pessac-Léognan (Premier Grand Cru Classé),Château Haut-Brion,1981
1923,Pétrus,France,Bordeaux Right Bank,Pomerol,Pétrus,2014
1924,Pierre Usseglio,France,Southern Rhône,Châteauneuf-du-Pape Cuvée de mon Aïeul,Pierre Usseglio,2016
1925,Château Ducru-Beaucaillou,France,Bordeaux Left Bank,Saint-Julien (Grand Cru Classé),Château Ducru-Beaucaillou,1970
1926,Château Angelus,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Angelus,1982
1927,La Grange des Pères,France,Languedoc-Roussillon,Vin de Pays de l'Hérault,La Grange des Pères,2004
1928,Château Haut-Brion,France,Bordeaux Left Bank,Pessac-Léognan (Premier Grand Cru Classé),Château Haut-Brion,1987
1929,Contino,Spain,Spanish,Viña del Olivo,Contino,2017
1930,Château La Mission Haut-Brion,France,Bordeaux Left Bank,Pessac-Léognan (Grand Cru Classé de Graves),Château La Mission Haut-Brion,2014
1931,Bruno Giacosa,Italy,Italian,Falletto Barbaresco Asili,Bruno Giacosa,2007
1932,Château Pavie,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Pavie,1982
1933,Château Montrose,France,Bordeaux Left Bank,Saint-Estèphe (Grand Cru Classé),Château Montrose,2016
1934,Martinet,Spain,Spanish,Clos Martinet,Martinet,2014
1935,Benjamin de Rothschild - Vega Sicilia,Spain,Spanish,Macán,Benjamin de Rothschild - Vega Sicilia,2017
1936,Château l'Évangile,France,Bordeaux Right Bank,Pomerol,Château l'Évangile,1999
1937,Château Angelus,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Angelus,1988
1938,Château Lafite Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Lafite Rothschild,2017
1939,Domaine Jean-Louis Chave,France,Northern Rhône,L'Hermitage,Domaine Jean-Louis Chave,1996
1940,Gaja,Italy,Italian,Sperss Barolo,Gaja,1994
1941,Château Valandraud,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Valandraud,2006
1942,Château Rayas,France,Southern Rhône,Châteauneuf-du-Pape,Château Rayas,1999
1943,Muga,Spain,Spanish,Aro,Muga,2016
1944,Château La Nerthe,France,Southern Rhône,Cuvée des Cadettes Châteauneuf-du-Pape,Château La Nerthe,2016
1946,By Farr,Australia,Australian,Farrside Pinot Noir,By Farr,2019
1947,Salvioni,Italy,Italian,Brunello di Montalcino,Salvioni,2010
1948,La Spinetta,Italy,Italian,Vürsù Barbaresco Gallina,La Spinetta,2005
1949,Antinori,Italy,Tuscan,Tignanello,Antinori,1985
1950,M. Chapoutier,France,Northern Rhône,Ermitage Le Pavillon,M. Chapoutier,2007
1951,Château Latour,France,Bordeaux Left Bank,Les Forts de Latour Pauillac,Château Latour,1994
1952,Domaine Jean-Louis Chave,France,Northern Rhône,L'Hermitage,Domaine Jean-Louis Chave,2010
1953,Argiolas,Italy,Southern Italy,Turriga Isola dei Nuraghi,Argiolas,2018
1954,Château de Beaucastel,France,Southern Rhône,Hommage à Jacques Perrin Châteauneuf-du-Pape,Château de Beaucastel,2014
1955,Château La Fleur-Pétrus,France,Bordeaux Right Bank,Pomerol,Château La Fleur-Pétrus,1997
1956,Emilio Moro,Spain,Spanish,Malleolus de Valderramiro,Emilio Moro,2018
1957,Roagna,Italy,Italian,Pajè Barbaresco,Roagna,2013
1958,Saronsberg,South Africa,South African,Full Circle,Saronsberg,2017
1959,Château Figeac,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Figeac,1988
1960,Bodega Numanthia,Spain,Spanish,Termanthia,Bodega Numanthia,2015
1961,Rust En Vrede,South Africa,South African,1694 Classification Red,Rust En Vrede,2016
1962,E. Guigal,France,Northern Rhône,Côte-Rôtie La Landonne,E. Guigal,2006
1963,Château Latour,France,Bordeaux Left Bank,Grand Vin Pauillac (Premier Grand Cru Classé),Château Latour,1964
1964,Chateau Palmer,France,Bordeaux Left Bank,Grand Vin de Château Palmer (Grand Cru Classé),Chateau Palmer,1991
