ID,NOM,PAYS,REGION,APPELLATION,PRODUCTEUR,ANNEE
15848,Allegrini Palazzo della Torre 2010,Veneto, Italy,Other Red Blends,,2010
15849,Antinori Castello della Sala Cervaro 2010,Umbria, Italy,Chardonnay,,2010
15850,Domaine de Chevalier 2010,Pessac-Leognan, Bordeaux, France,Bordeaux Red Blends,,2010
15851,LangeTwins Estate Old Vine Zinfandel 2014,Lodi, California,Zinfandel,,2014
15852,Hourglass Cabernet Sauvignon 2005,Napa Valley, California,Cabernet Sauvignon,,2005
15853,Chateau Haut-Bailly La Parde de Haut Bailly 2012,Pessac-Leognan, Bordeaux, France,Bordeaux Red Blends,,2012
15854,Penfolds Koonunga Shiraz-Cabernet (half-bottle) 1997,Barossa Valley, Barossa, South Australia, Australia,Other Red Blends,,1997
15855,Beringer Knights Valley Cabernet Sauvignon 1996,Knights Valley, Sonoma County, California,Cabernet Sauvignon,,1996
15856,Chateau de Saint Cosme Cote-Rotie 2014,Cote Rotie, Rhone, France,Syrah/Shiraz,,2014
15857,Pierre-Luc Bouchaud Pont Caffino Muscadet Sevre et Maine 2016,Pays Nantais, Loire, France,Melon de Bourgogne,,2016
15858,Judd's Hill Sauvignon Blanc 2017,Napa Valley, California,Sauvignon Blanc,,2017
15859,Chateau Pape Clement 2010,Pessac-Leognan, Bordeaux, France,Bordeaux Red Blends,,2010
15860,Fuligni Brunello di Montalcino Riserva 2015,Montalcino, Tuscany, Italy,Sangiovese,,2015
15861,Aubert Ritchie Vineyard Chardonnay 2010,Sonoma County, California,Chardonnay,,2010
15862,Kistler Vineyards Bodega Headlands Vineyard Cuvee Elisabeth Pinot Noir 2008,Sonoma Coast, Sonoma County, California,Pinot Noir,,2008
15863,MacDonald Vineyards To-Kalon Vineyard Cabernet Sauvignon 2016,Oakville, Napa Valley, California,Cabernet Sauvignon,,2016
15864,Sloan Asterisk Proprietary Red Blend 2012,Napa Valley, California,Bordeaux Red Blends,,2012
15865,Cypher Winery ZinBitch Zinfandel 2012,Paso Robles, Central Coast, California,Zinfandel,,2012
15866,Kosta Browne 4 Barrel Pinot Noir 2006,California,Pinot Noir,,2006
15867,Chateau Chasse Spleen 2015,Moulis, Bordeaux, France,Bordeaux Red Blends,,2015
15868,Borsao Tres Picos Garnacha 2009,Spain,Grenache,,2009
15869,Estancia Reserve Meritage Red 2010,Central Coast, California,Bordeaux Red Blends,,2010
15870,Chateau La Couspaude 2010,St. Emilion, Bordeaux, France,Bordeaux Red Blends,,2010
15871,Penfolds Bin 128 Coonawarra Shiraz 1999,Coonawarra, South Australia, Australia,Syrah/Shiraz,,1999
15872,Turley Estate Zinfandel 2013,Napa Valley, California,Zinfandel,,2013
15873,Domaine des Comtes Lafon Volnay 2010,Volnay, Cote de Beaune, Cote d'Or, Burgundy, France,Pinot Noir,,2010
15874,Poggiotondo Chianti Superiore 2011,Chianti, Tuscany, Italy,Sangiovese,,2011
15875,Seavey Cabernet Sauvignon 2005,Napa Valley, California,Cabernet Sauvignon,,2005
15876,Hermann J. Wiemer Magdalena Vineyard Riesling 2014,Finger Lakes, New York, Other U.S.,Riesling,,2014
15877,Louis Roederer Brut Vintage 2006,Champagne, France,Vintage Sparkling Wine,,2006
15878,Badenhorst Secateurs Rose 2017,South Africa,Ros̩,,2017
15879,Ornellaia 2004,Bolgheri, Tuscany, Italy,Bordeaux Red Blends,,2004
15880,Chateau Giscours 2018,Margaux, Bordeaux, France,Bordeaux Red Blends,,2018
15881,Quinta de Chocapalha Castelao Red 2016,Portugal,Other Red Wine,,2016
15882,Pride Mountain Vineyards Vintner Select Cabernet Sauvignon 2009,Napa Valley, California,Cabernet Sauvignon,,2009
15883,Domaine de la Vougeraie Vougeot Clos du Prieure Monopole Rouge 2013,Vougeot, Cote de Nuits, Cote d'Or, Burgundy, France,Pinot Noir,,2013
15884,Leeuwin Estate Art Series Shiraz 2009,Margaret River, Western Australia, Australia,Syrah/Shiraz,,2009
15885,Clos des Papes Chateauneuf-du-Pape 2003,Chateauneuf-du-Pape, Rhone, France,Rhone Red Blends,,2003
15886,Castello di Meleto Chianti Classico 2011,Chianti Classico, Chianti, Tuscany, Italy,Sangiovese,,2011
15887,Williams Selyem Rochioli Riverblock Vineyard Pinot Noir 2012,Russian River, Sonoma County, California,Pinot Noir,,2012
15888,Quilceda Creek Cabernet Sauvignon 1998,Columbia Valley, Washington,Cabernet Sauvignon,,1998
15889,Kuleto Estate India Ink Red 2016,Napa Valley, California,Other Red Blends,,2016
15890,Penley Estate Gryphon Merlot 2005,Coonawarra, South Australia, Australia,Merlot,,2005
15891,Beringer Quantum Red Blend 2014,Napa Valley, California,Other Red Blends,,2014
15892,Kosta Browne 4 Barrel Pinot Noir 2014,California,Pinot Noir,,2014
15893,Domaine Grand Veneur Chateauneuf-du-Pape Vieilles Vignes 2019,Chateauneuf-du-Pape, Rhone, France,Rhone Red Blends,,2019
15894,Casella Barossa Valley 1919 Shiraz 2006,Barossa Valley, Barossa, South Australia, Australia,Syrah/Shiraz,,1919
15895,Chateau Grand Village 2006,Bordeaux, France,Bordeaux Red Blends,,2006
15896,Peter Michael Les Pavots 2007,Knights Valley, Sonoma County, California,Bordeaux Red Blends,,2007
15897,Kaiken Malbec 2003,Chile,Malbec,,2003
15898,Robert Foley Vineyards Petite Sirah 2004,Napa Valley, California,Petite Sirah,,2004
15899,La Forge Estate Pinot Noir 2015,Languedoc, South of France, France,Pinot Noir,,2015
15900,Chateau Lilian Ladouys 2012,St. Estephe, Bordeaux, France,Bordeaux Red Blends,,2012
15901,Lapostolle Cuvee Alexandre Cabernet Sauvignon 2003,Chile,Cabernet Sauvignon,,2003
15902,Domaine de la Romanee-Conti Romanee St. Vivant Grand Cru (signs of past seepage) 2001,Burgundy, France,Pinot Noir,,2001
15903,Chateau Les Grands Chenes 2016,Medoc, Bordeaux, France,Bordeaux Red Blends,,2016
15904,Saget la Perriere La Petite Perriere Sauvignon Blanc 2010,Loire, France,Sauvignon Blanc,,2010
15905,Chateau d'Aussieres Corbieres 2007,Corbieres, Languedoc, South of France, France,Rhone Red Blends,,2007
15906,Jordan Cabernet Sauvignon 1997,Sonoma County, California,Cabernet Sauvignon,,1997
15907,Ridge Monte Bello 2016,Santa Cruz Mountains, California,Bordeaux Red Blends,,2016
15908,Portlandia Winery Rose 2018,Willamette Valley, Oregon,Ros̩,,2018
15909,Ironstone Reserve Meritage 2013,Sierra Foothills, California,Bordeaux Red Blends,,2013
15910,Rare Earth Cabernet Sauvignon 2015,California,Cabernet Sauvignon,,2015
15911,Chateau Angelus 2001,St. Emilion, Bordeaux, France,Bordeaux Red Blends,,2001
15912,Andrew Will Winery Two Blondes Vineyard Red 2014,Yakima Valley, Columbia Valley, Washington,Bordeaux Red Blends,,2014
15913,Rancho Sisquoc Cabernet Sauvignon 2012,Central Coast, California,Cabernet Sauvignon,,2012
15914,Maquis Lien 2005,Chile,Other Red Blends,,2005
15915,Chateau Cantemerle 2000,Haut Medoc, Bordeaux, France,Bordeaux Red Blends,,2000
15916,Maison Nicolas Perrin Hermitage Blanc 2012,Hermitage, Rhone, France,Viognier,,2012
15917,Dominique Roger Sancerre Domaine du Carrou Rose 2016,Sancerre, Loire, France,Ros̩,,2016
15918,Camelot Cabernet Sauvignon 2002,California,Cabernet Sauvignon,,2002
15919,Saxum G2 Vineyard 2016,Paso Robles, Central Coast, California,Rhone Red Blends,,2016
15920,Vietti Barolo Riserva Villero 1996,Barolo, Piedmont, Italy,Nebbiolo,,1996
15921,Amalaya Malbec 2020,Salta, Argentina,Malbec,,2020
15922,Spottswoode Cabernet Sauvignon 2010,St. Helena, Napa Valley, California,Cabernet Sauvignon,,2010
15923,Maison L'Envoye Bourgogne Rouge 2013,Burgundy, France,Pinot Noir,,2013
15924,Trimbach Gewurztraminer 2009,Alsace, France,Gewurztraminer,,2009
15925,Chateau Latour 2012,Pauillac, Bordeaux, France,Bordeaux Red Blends,,2012
15926,Graham's Vintage Port (375ML half-bottle) 1985,Douro, Portugal,Port,,1985
15927,Saxum Broken Stones 2013,Paso Robles, Central Coast, California,Rhone Red Blends,,2013
15928,Domaine de la Romanee-Conti Grands Echezeaux Grand Cru 2013,Flagey-Echezeaux, Cote de Nuits, Cote d'Or, Burgundy, France,Pinot Noir,,2013
15929,Cliff Lede Poetry Cabernet Sauvignon 2001,Napa Valley, California,Cabernet Sauvignon,,2001
15930,Clifford Bay Sauvignon Blanc 2019,Marlborough, New Zealand,Sauvignon Blanc,,2019
15931,Stag's Leap Wine Cellars S.L.V. Cabernet Sauvignon 1996,Napa Valley, California,Cabernet Sauvignon,,1996
15932,Antinori Castello della Sala Cervaro 2008,Umbria, Italy,Chardonnay,,2008
15933,Ridge Monte Bello 2003,Santa Cruz Mountains, California,Bordeaux Red Blends,,2003
15934,Chateau Montrose 2001,St. Estephe, Bordeaux, France,Bordeaux Red Blends,,2001
15935,Cayuse En Chamberlin Syrah 2007,Walla Walla Valley, Columbia Valley, Washington,Syrah/Shiraz,,2007
15936,Bruno Giacosa Barolo Le Rocche del Falletto 2005,Barolo, Piedmont, Italy,Nebbiolo,,2005
15937,La Sirena Syrah (1.5 Liter Magnum) 2000,Napa Valley, California,Syrah/Shiraz,,2000
15938,Bodegas Nekeas Vega Sindoa Barrel Fermented Chardonnay 2016,Navarra, Spain,Chardonnay,,2016
15939,Lokoya Diamond Mountain Cabernet Sauvignon 1996,Diamond Mountain District, Napa Valley, California,Cabernet Sauvignon,,1996
15940,Turley Estate Petite Syrah 2007,Napa Valley, California,Petite Sirah,,2007
15941,Chateau Barde Haut 1997,St. Emilion, Bordeaux, France,Bordeaux Red Blends,,1997
15942,Chateau Bernadotte 1996,Medoc, Bordeaux, France,Bordeaux Red Blends,,1996
15943,Vina Sastre Ribera del Duero Roble 2018,Ribera del Duero, Spain,Tempranillo,,2018
15944,Roberts + Rogers Louer Family Cabernet Sauvignon 2013,Napa Valley, California,Cabernet Sauvignon,,2013
15945,Chateau St. Jean Cinq Cepages 2002,Sonoma County, California,Bordeaux Red Blends,,2002
15946,CRU Arroyo Seco Unoaked Chardonnay 2016,Arroyo Seco, Monterey, Central Coast, California,Chardonnay,,2016
15947,Tablas Creek Esprit de Beaucastel Rouge 2003,Central Coast, California,Rhone Red Blends,,2003
15948,Lavinea Temperance Hill Pinot Noir 2016,Eola-Amity Hills, Willamette Valley, Oregon,Pinot Noir,,2016
15949,Camelot Cabernet Sauvignon 1997,Central Coast, California,Cabernet Sauvignon,,1997
15950,Chateau Montlabert 2016,St. Emilion, Bordeaux, France,Bordeaux Red Blends,,2016
15951,Gnarly Head Merlot 2015,California,Merlot,,2015
15952,Boen Santa Maria Valley Pinot Noir 2016,Santa Maria Valley, Central Coast, California,Pinot Noir,,2016
15953,Beaulieu Vineyard Georges de Latour Private Reserve 1998,Napa Valley, California,Cabernet Sauvignon,,1998
15954,Auguste Clape Cornas 2005,Cornas, Rhone, France,Syrah/Shiraz,,2005
15955,Moillard Meursault Chardonnay 2017,Meursault, Cote de Beaune, Cote d'Or, Burgundy, France,Chardonnay,,2017
15956,Andre Bonhomme Vire-Clesse Vieilles Vignes 2014,Maconnais, Burgundy, France,Chardonnay,,2014
15957,Cayuse En Chamberlin Syrah 2008,Walla Walla Valley, Columbia Valley, Washington,Syrah/Shiraz,,2008
15958,William Fevre Chablis Vaudesir Domaine Grand Cru 2013,Chablis, Burgundy, France,Chardonnay,,2013
15959,Durigutti Malbec Reserva 2013,Mendoza, Argentina,Malbec,,2013
15960,Chateau Haut-Brion (1.5 Liter Magnum) 2018,Pessac-Leognan, Bordeaux, France,Bordeaux Red Blends,,2018
15961,Chateau Suduiraut Sauternes (375ML half-bottle) 2011,Sauternes, Bordeaux, France,Other Dessert,,2011
15962,Solena Estate Grand Cuvee Pinot Noir 2018,Willamette Valley, Oregon,Pinot Noir,,2018
15963,Saxum Booker Vineyard 2014,Paso Robles, Central Coast, California,Rhone Red Blends,,2014
15964,Vasse Felix Cabernet Sauvignon 2009,Margaret River, Western Australia, Australia,Cabernet Sauvignon,,2009
15965,Turley Fredericks Vineyard Zinfandel 2013,Sonoma County, California,Zinfandel,,2013
15966,Brocard Bourgogne Kimmeridgien Chardonnay 2016,Burgundy, France,Chardonnay,,2016
15967,Turley Dogtown Vineyard Zinfandel 2014,Lodi, California,Zinfandel,,2014
15968,Jordan Alexander Valley Cabernet Sauvignon (bin soiled label) 1985,Alexander Valley, Sonoma County, California,Cabernet Sauvignon,,1985
15969,Clover Hill Brut Cuvee Exceptionelle Rose 2017,Tasmania, Australia,Sparkling Ros̩,,2017
15970,Chateau La Vieille Cure 2018,Fronsac, Bordeaux, France,Bordeaux Red Blends,,2018
15971,Keenan Reserve Cabernet Sauvignon 2008,Spring Mountain District, Napa Valley, California,Cabernet Sauvignon,,2008
15972,Terra Valentine Spring Mountain District Cabernet Sauvignon 2010,Napa Valley, California,Cabernet Sauvignon,,2010
15973,Cloudline Pinot Noir 2008,Willamette Valley, Oregon,Pinot Noir,,2008
15974,K Vintners Viognier 2010,Columbia Valley, Washington,Viognier,,2010
15975,Greg Norman Estates Australia Estate Chardonnay 2004,Yarra Valley, Victoria, Australia,Chardonnay,,2004
15976,Ziobaffa Organic Toscana 2016,Tuscany, Italy,Sangiovese,,2016
15977,Maybach Family Vineyards Materium 2018,Oakville, Napa Valley, California,Cabernet Sauvignon,,2018
15978,Chateau Guiraud Sauternes (375ML half-bottle) 2011,Sauternes, Bordeaux, France,Other Dessert,,2011
15979,Weingut Darting Durkheimer Hochbenn Riesling Kabinett 2017,Pfalz, Germany,Riesling,,2017
15980,Domaine Michel Gros Hautes Cotes de Nuits Fontaine St. Martin Monopole 2015,Hautes Cotes de Nuits, Cote de Beaune, Cote d'Or, Burgundy, France,Pinot Noir,,2015
15981,Chateau Montrose 2008,St. Estephe, Bordeaux, France,Bordeaux Red Blends,,2008
15982,Rhys Vineyards Horseshoe Vineyard Syrah 2010,Santa Cruz Mountains, California,Syrah/Shiraz,,2010
15983,Chateau Brane-Cantenac (1.5 Liter Magnum) 2017,Margaux, Bordeaux, France,Bordeaux Red Blends,,2017
15984,Jean-Luc Colombo Les Collines de Laure Syrah 2015,Rhone, France,Syrah/Shiraz,,2015
15985,Levendi Stagecoach Cabernet Sauvignon 2013,Napa Valley, California,Cabernet Sauvignon,,2013
15986,WillaKenzie Estate Pierre Leon Pinot Noir 2005,Willamette Valley, Oregon,Pinot Noir,,2005
15987,Gerard Bertrand Languedoc 2011,Languedoc, South of France, France,Rhone Red Blends,,2011
15988,Pikes Riesling Traditionale 2009,Clare Valley, South Australia, Australia,Riesling,,2009
15989,Matias Rosella's Vineyard Chardonnay 2015,Santa Lucia Highlands, Monterey, Central Coast, California,Chardonnay,,2015
15990,Ravenswood Belloni Ranch Zinfandel 2014,Russian River, Sonoma County, California,Zinfandel,,2014
15991,Freemark Abbey Napa Valley Cabernet Sauvignon 2011,Napa Valley, California,Cabernet Sauvignon,,2011
15992,La Rioja Alta Gran Reserva 904 Tinto 2004,Rioja, Spain,Tempranillo,,2004
15993,Hartford Sonoma Coast Pinot Noir 2001,Sonoma Coast, Sonoma County, California,Pinot Noir,,2001
15994,PlumpJack Reserve Chardonnay (375ML half-bottle) 2018,Napa Valley, California,Chardonnay,,2018
15995,Celler Barcelona Red Blend 2014,Spain,Other Red Blends,,2014
15996,Schloss Gobelsburg Ried Steinsetz Gruner Veltliner 2015,Kamptal, Austria,Gruner Veltliner,,2015
15997,Le Vieux Donjon Chateauneuf-du-Pape Blanc 2019,Chateauneuf-du-Pape, Rhone, France,Rhone White Blends,,2019
15998,La Spinetta Barbera d'Asti Ca Di Pian (375ML half-bottle) 2007,Asti, Piedmont, Italy,Barbera,,2007
15999,Chateau Greysac 2011,Medoc, Bordeaux, France,Bordeaux Red Blends,,2011
16000,Anderson's Conn Valley Vineyards Eloge 1999,Napa Valley, California,Bordeaux Red Blends,,1999
16001,M. Chapoutier Ermitage Les Greffieux 2016,Hermitage, Rhone, France,Syrah/Shiraz,,2016
16002,Masi Costasera Amarone Classico 2006,Veneto, Italy,Other Red Blends,,2006
16003,Tenuta San Guido Sassicaia 2004,Bolgheri, Tuscany, Italy,Bordeaux Red Blends,,2004
16004,Quilceda Creek Galitzine Vineyard Cabernet Sauvignon 2009,Yakima Valley, Columbia Valley, Washington,Cabernet Sauvignon,,2009
16005,Peter Michael Belle Cote Chardonnay 2012,Knights Valley, Sonoma County, California,Chardonnay,,2012
16006,Rombauer California Zinfandel (375ML half-bottle) 2018,California,Zinfandel,,2018
16007,Verite La Muse 2000,Sonoma County, California,Bordeaux Red Blends,,2000
16008,Red Mare Dutton Ranch Chardonnay 2014,Russian River, Sonoma County, California,Chardonnay,,2014
16009,Domaine Fourrier Gevrey-Chambertin Vieilles Vignes 2010,Burgundy, France,Pinot Noir,,2010
16010,Bodini Malbec 2009,Argentina,Malbec,,2009
16011,Ernie Els Big Easy Red Blend 2017,South Africa,Other Red Blends,,2017
16012,Sebastiani Alexander Valley Cabernet Sauvignon 2018,Alexander Valley, Sonoma County, California,Cabernet Sauvignon,,2018
16013,Domaine de la Taille Aux Loups Montlouis Clos Michet 2016,Montlouis, Touraine, Loire, France,Chenin Blanc,,2016
16014,Abreu Vineyards Madrona Ranch 2001,Napa Valley, California,Bordeaux Red Blends,,2001
16015,WillaKenzie Estate Kiana Pinot Noir 2000,Willamette Valley, Oregon,Pinot Noir,,2000
16016,Chateau Ste. Michelle Cold Creek Vineyard Cabernet Sauvignon 1997,Columbia Valley, Washington,Cabernet Sauvignon,,1997
16017,d'Arenberg The High Trellis Cabernet Sauvignon 2015,McLaren Vale, South Australia, Australia,Cabernet Sauvignon,,2015
16018,Burgess Zinfandel Lodi 1998,Central Coast, California,Zinfandel,,1998
16019,WillaKenzie Estate Emery Pinot Noir 2000,Willamette Valley, Oregon,Pinot Noir,,2000
16020,Chateau St. Jean Cinq Cepages 1995,Sonoma County, California,Bordeaux Red Blends,,1995
16021,Sterling Napa Cabernet Sauvignon 2003,Napa Valley, California,Cabernet Sauvignon,,2003
16022,Buckeley's Cabernet/Merlot 2000,Australia,Bordeaux Red Blends,,2000
16023,Ercavio Tempranillo 2005,Spain,Tempranillo,,2005
16024,Brander Cuvee Nicolas 2009,Central Coast, California,Sauvignon Blanc,,2009
16025,Cayuse Armada Syrah 2010,Walla Walla Valley, Columbia Valley, Washington,Syrah/Shiraz,,2010
16026,Clos du Marquis 2014,St-Julien, Bordeaux, France,Bordeaux Red Blends,,2014
16027,Girard Petite Sirah 2014,Napa Valley, California,Petite Sirah,,2014
16028,Dog House Checker's Cab 2004,California,Cabernet Sauvignon,,2004
16029,Chateau St. Jean Cinq Cepages 2003,Sonoma County, California,Bordeaux Red Blends,,2003
16030,Freemark Abbey Sycamore Cabernet Sauvignon 2002,Napa Valley, California,Cabernet Sauvignon,,2002
16031,Bodegas Godeval Vina Godeval Blanco 2008,Spain,Other White Wine,,2008
16032,Francois Lurton Les Fumees Blanches Sauvignon Blanc 2014,Southwest, France,Sauvignon Blanc,,2014
16033,JCB No. 81 Chardonnay 2015,Sonoma Coast, Sonoma County, California,Chardonnay,,2015
16034,Arrowood Reserve Speciale Chardonnay 1999,Sonoma County, California,Chardonnay,,1999
16035,Chateau Brisson 2018,Cotes de Castillon, Bordeaux, France,Bordeaux Red Blends,,2018
16036,Chateau Coutet (375ML half-bottle) 2015,Barsac, Bordeaux, France,Other Dessert,,2015
16037,Donatella Cinelli Colombini Brunello di Montalcino Riserva 2010,Montalcino, Tuscany, Italy,Sangiovese,,2010
16038,Switchback Ridge Peterson Family Vineyard Cabernet Sauvignon 2011,Napa Valley, California,Cabernet Sauvignon,,2011
16039,Bonverre Zinfandel 1997,Napa Valley, California,Zinfandel,,1997
16040,Gemstone Vineyard Estate Red Wine 2010,Yountville, Napa Valley, California,Bordeaux Red Blends,,2010
16041,Chateau Ste. Michelle Indian Wells Vineyard Chardonnay 2006,Columbia Valley, Washington,Chardonnay,,2006
16042,L'Ecole 41 Semillon 2012,Columbia Valley, Washington,Semillon,,2012
16043,Concha y Toro Frontera Chadonnay 2001,Chile,Chardonnay,,2001
16044,Giesen Sauvignon Blanc 2017,Marlborough, New Zealand,Sauvignon Blanc,,2017
16045,Blazon Pinot Noir 2013,California,Pinot Noir,,2013
16046,Beringer Howell Mtn. Bancroft Ranch Merlot (loose capsules) 1997,Howell Mountain, Napa Valley, California,Merlot,,1997
16047,Kamen Estate Kashmir Cabernet Sauvignon 2005,Sonoma Valley, Sonoma County, California,Cabernet Sauvignon,,2005
16048,Chateau Sansonnet 2017,St. Emilion, Bordeaux, France,Bordeaux Red Blends,,2017
16049,St. Francis Behler Vineyard Reserve Merlot 2001,Sonoma County, California,Merlot,,2001
16050,Au Bon Climat Santa Barbara Chardonnay 2007,Central Coast, California,Chardonnay,,2007
16051,Tilia Malbec 2014,Mendoza, Argentina,Malbec,,2014
16052,Banfi San Angelo Pinot Grigio 2014,Tuscany, Italy,Pinot Gris/Grigio,,2014
16053,Chateau Canon 2017,St. Emilion, Bordeaux, France,Bordeaux Red Blends,,2017
16054,Chateau du Coudray-Montpensier Le Grand Bouqueteau Chinon 2018,Chinon, Touraine, Loire, France,Cabernet Franc,,2018
16055,Lamadrid Single Vineyard Malbec Gran Reserva 2016,Mendoza, Argentina,Malbec,,2016
16056,Schrader Old Sparky Cabernet Sauvignon (1.5 Liter Magnum in OWC) 2006,Oakville, Napa Valley, California,Cabernet Sauvignon,,2006
16057,Schug Sonoma Coast Chardonnay 2018,Sonoma Coast, Sonoma County, California,Chardonnay,,2018
